_id,fecha_hora,id_de_slack,nombre_usuario_slack,nombre_completo,tienes_agenda_planeada,tienes_reuniones_planeadas,con_que_areas_te_vas_a_reunir,ayunaste_hoy,tienes_deadline_hoy,alguna_tarea_te_llevo_mas_tiempo,hay_tareas_que_se_pueden_automatizar,tuviste_que_ir_a_algun_lugar_para_hacer_tus_tareas,usaste_alguna_metodologia_para_optimizar_el_tiempo,fueron_satisfactorias_las_reuniones,pudiste_resolver_tus_dudas_sobre_el_trabajo,tuviste_reuniones_planificadas,productividad_hoy,calificacion_descansos
649345b940e849bfc45ed3b8,2023-06-21 15:47:21.068,slack_user15,slack_username15,Adelardo Cortés,Si,Si,['Tecnología'],No,Si,Si,No,Si,No,No,"Tuve reuniones, pero, no tenía dudas por aclarar",Si,5,Insuficientes pero bien distribuidos
649345b940e849bfc45ed3ba,2023-06-21 15:47:21.069,slack_user16,slack_username16,Aarón Serna-Pomares,Si,No,['Producto'],No,No,Si,No,Si,Si,No,No tuve ninguna reunión,No tuve ninguna reunion,3,Suficientes y bien distribuidos
649345b940e849bfc45ed3bc,2023-06-21 15:47:21.070,slack_user17,slack_username17,Eutropio Nogués Fuentes,Si,Si,['Finanzas'],Si,No,Si,No,Si,No,No,"Tuve reuniones, pero, no tenía dudas por aclarar",No,4,Insuficientes pero bien distribuidos
649345b940e849bfc45ed3be,2023-06-21 15:47:21.071,slack_user18,slack_username18,Consuela Lasa Flor,No,Si,['Finanzas'],Si,No,No,No,Si,Si,No,No,Si,2,Insuficientes y mal distribuidos
649345b940e849bfc45ed3c0,2023-06-21 15:47:21.072,slack_user19,slack_username19,María Cantero Montalbán,Si,No,['Data'],Si,Si,Si,No,No,No,Si,"Tuve reuniones, pero, no tenía dudas por aclarar",Si,4,Insuficientes pero bien distribuidos
649345b940e849bfc45ed3c2,2023-06-21 15:47:21.072,slack_user0,slack_username0,Domingo Cámara Arroyo,Si,No,['Legal'],No,Si,No,Si,No,No,No,No,Si,5,Suficientes y bien distribuidos
649345b940e849bfc45ed3c4,2023-06-21 15:47:21.073,slack_user1,slack_username1,Ismael Viana Fuertes,No,No,['Rercursos humanos'],No,No,No,Si,No,No,Si,No tuve ninguna reunión,No tuve ninguna reunion,2,Suficientes pero mal distribuidos
649345b940e849bfc45ed3c6,2023-06-21 15:47:21.074,slack_user2,slack_username2,Liliana Gabaldón,Si,Si,['Tecnología'],No,No,No,No,Si,No,Si,"Tuve reuniones, pero, no tenía dudas por aclarar",Si,4,Insuficientes pero bien distribuidos
649345b940e849bfc45ed3c8,2023-06-21 15:47:21.075,slack_user3,slack_username3,Carlito de Antón,No,No,['Legal'],No,Si,No,Si,Si,No,Si,"Tuve reuniones, pero, no tenía dudas por aclarar",No,3,Insuficientes pero bien distribuidos
649345b940e849bfc45ed3ca,2023-06-21 15:47:21.076,slack_user4,slack_username4,Mamen Álvaro Velázquez,No,Si,['Legal'],Si,Si,No,Si,No,Si,No,Si,Si,3,Insuficientes y mal distribuidos
649345b940e849bfc45ed3cc,2023-06-21 15:47:21.077,slack_user5,slack_username5,Carlos Salvà Sierra,Si,No,['Data'],No,No,Si,Si,No,Si,Si,Si,No,2,Insuficientes y mal distribuidos
649345b940e849bfc45ed3ce,2023-06-21 15:47:21.078,slack_user6,slack_username6,Bienvenida Gimeno Amigó,No,No,['Rercursos humanos'],Si,No,No,Si,Si,Si,Si,No tuve ninguna reunión,No tuve ninguna reunion,3,Insuficientes pero bien distribuidos
649345b940e849bfc45ed3d0,2023-06-21 15:47:21.079,slack_user7,slack_username7,Carlos Segura-Peláez,Si,No,['Data'],Si,No,Si,No,No,No,No,No tuve ninguna reunión,No tuve ninguna reunion,3,Insuficientes pero bien distribuidos
649345b940e849bfc45ed3d2,2023-06-21 15:47:21.079,slack_user8,slack_username8,Elvira Hoyos Tamarit,Si,Si,['Data'],Si,Si,Si,Si,Si,Si,Si,No tuve ninguna reunión,No tuve ninguna reunion,2,Suficientes y bien distribuidos
649345b940e849bfc45ed3d4,2023-06-21 15:47:21.080,slack_user9,slack_username9,Chita Bustamante Carretero,No,No,['Legal'],Si,No,Si,Si,No,Si,Si,"Tuve reuniones, pero, no tenía dudas por aclarar",No,5,Suficientes pero mal distribuidos
649345b940e849bfc45ed3d6,2023-06-21 15:47:21.081,slack_user10,slack_username10,Amor Sales Méndez,No,No,['Legal'],Si,Si,Si,No,No,No,Si,"Tuve reuniones, pero, no tenía dudas por aclarar",Si,2,Suficientes pero mal distribuidos
649345b940e849bfc45ed3d8,2023-06-21 15:47:21.082,slack_user11,slack_username11,Patricia Godoy Montoya,Si,No,['Producto'],Si,Si,No,No,No,No,Si,No tuve ninguna reunión,No tuve ninguna reunion,3,Insuficientes pero bien distribuidos
649345b940e849bfc45ed3da,2023-06-21 15:47:21.083,slack_user12,slack_username12,Eligio Ponce Belmonte,No,No,['Producto'],Si,No,No,Si,No,Si,Si,"Tuve reuniones, pero, no tenía dudas por aclarar",Si,5,Suficientes pero mal distribuidos
649345b940e849bfc45ed3dc,2023-06-21 15:47:21.084,slack_user13,slack_username13,Eli Boada-Lozano,No,No,['Rercursos humanos'],Si,No,Si,No,No,Si,No,No tuve ninguna reunión,No tuve ninguna reunion,4,Suficientes pero mal distribuidos
649345b940e849bfc45ed3de,2023-06-21 15:47:21.084,slack_user14,slack_username14,Carolina de Villalba,Si,No,['Rercursos humanos'],No,Si,No,No,Si,No,Si,No,Si,3,Insuficientes pero bien distribuidos
649345b940e849bfc45ed3e0,2023-06-21 15:47:21.085,slack_user15,slack_username15,Adelardo Cortés,No,Si,['Data'],No,Si,Si,No,Si,No,Si,Si,Si,3,Suficientes y bien distribuidos
649345b940e849bfc45ed3e2,2023-06-21 15:47:21.086,slack_user16,slack_username16,Aarón Serna-Pomares,Si,No,['Producto'],Si,Si,Si,No,No,Si,No,Si,No,4,Suficientes y bien distribuidos
649345b940e849bfc45ed3e4,2023-06-21 15:47:21.087,slack_user17,slack_username17,Eutropio Nogués Fuentes,Si,Si,['Rercursos humanos'],No,No,No,Si,No,Si,No,Si,Si,1,Insuficientes pero bien distribuidos
649345b940e849bfc45ed3e6,2023-06-21 15:47:21.088,slack_user18,slack_username18,Consuela Lasa Flor,Si,Si,['Tecnología'],Si,No,No,No,No,No,Si,No tuve ninguna reunión,No tuve ninguna reunion,1,Insuficientes y mal distribuidos
649345b940e849bfc45ed3e8,2023-06-21 15:47:21.088,slack_user19,slack_username19,María Cantero Montalbán,No,Si,['Producto'],Si,Si,Si,No,No,No,No,No tuve ninguna reunión,No tuve ninguna reunion,2,Insuficientes pero bien distribuidos
649345b940e849bfc45ed3ea,2023-06-21 15:47:21.089,slack_user0,slack_username0,Domingo Cámara Arroyo,No,No,['Finanzas'],No,Si,Si,Si,Si,No,No,No tuve ninguna reunión,No tuve ninguna reunion,4,Suficientes pero mal distribuidos
649345b940e849bfc45ed3ec,2023-06-21 15:47:21.090,slack_user1,slack_username1,Ismael Viana Fuertes,Si,Si,['Otro'],Si,No,No,No,No,Si,Si,No tuve ninguna reunión,No tuve ninguna reunion,4,Insuficientes pero bien distribuidos
649345b940e849bfc45ed3ee,2023-06-21 15:47:21.092,slack_user2,slack_username2,Liliana Gabaldón,Si,No,['Tecnología'],No,No,Si,No,Si,No,Si,Si,Si,2,Insuficientes y mal distribuidos
649345b940e849bfc45ed3f0,2023-06-21 15:47:21.093,slack_user3,slack_username3,Carlito de Antón,Si,No,['Producto'],No,Si,No,Si,No,Si,No,"Tuve reuniones, pero, no tenía dudas por aclarar",No,4,Suficientes y bien distribuidos
649345b940e849bfc45ed3f2,2023-06-21 15:47:21.094,slack_user4,slack_username4,Mamen Álvaro Velázquez,No,Si,['Finanzas'],Si,No,No,Si,Si,Si,Si,No tuve ninguna reunión,No tuve ninguna reunion,3,Insuficientes pero bien distribuidos
649345b940e849bfc45ed3f4,2023-06-21 15:47:21.095,slack_user5,slack_username5,Carlos Salvà Sierra,Si,No,['Otro'],Si,No,No,No,Si,Si,No,No,Si,3,Insuficientes pero bien distribuidos
649345b940e849bfc45ed3f6,2023-06-21 15:47:21.096,slack_user6,slack_username6,Bienvenida Gimeno Amigó,No,Si,['Finanzas'],Si,No,Si,No,No,Si,No,Si,Si,3,Insuficientes y mal distribuidos
649345b940e849bfc45ed3f8,2023-06-21 15:47:21.097,slack_user7,slack_username7,Carlos Segura-Peláez,No,Si,['Rercursos humanos'],Si,No,Si,No,Si,Si,No,No tuve ninguna reunión,No tuve ninguna reunion,2,Insuficientes pero bien distribuidos
649345b940e849bfc45ed3fa,2023-06-21 15:47:21.098,slack_user8,slack_username8,Elvira Hoyos Tamarit,Si,Si,['Otro'],Si,Si,Si,Si,No,No,No,"Tuve reuniones, pero, no tenía dudas por aclarar",No,4,Suficientes pero mal distribuidos
649345b940e849bfc45ed3fc,2023-06-21 15:47:21.098,slack_user9,slack_username9,Chita Bustamante Carretero,No,Si,['Legal'],Si,No,No,No,No,Si,Si,No,Si,4,Insuficientes pero bien distribuidos
649345b940e849bfc45ed3fe,2023-06-21 15:47:21.099,slack_user10,slack_username10,Amor Sales Méndez,Si,No,['Legal'],No,Si,Si,Si,No,Si,No,No,Si,2,Suficientes pero mal distribuidos
649345b940e849bfc45ed400,2023-06-21 15:47:21.100,slack_user11,slack_username11,Patricia Godoy Montoya,No,Si,['Legal'],Si,No,Si,Si,No,No,Si,Si,No,2,Insuficientes pero bien distribuidos
649345b940e849bfc45ed402,2023-06-21 15:47:21.101,slack_user12,slack_username12,Eligio Ponce Belmonte,Si,No,['Data'],No,No,Si,Si,Si,No,Si,No tuve ninguna reunión,No tuve ninguna reunion,3,Insuficientes y mal distribuidos
649345b940e849bfc45ed404,2023-06-21 15:47:21.102,slack_user13,slack_username13,Eli Boada-Lozano,Si,Si,['Otro'],No,Si,Si,No,No,Si,No,"Tuve reuniones, pero, no tenía dudas por aclarar",Si,5,Insuficientes y mal distribuidos
649345b940e849bfc45ed406,2023-06-21 15:47:21.103,slack_user14,slack_username14,Carolina de Villalba,No,No,['Otro'],No,Si,No,No,Si,No,Si,No,Si,3,Suficientes pero mal distribuidos
649345b940e849bfc45ed408,2023-06-21 15:47:21.103,slack_user15,slack_username15,Adelardo Cortés,No,Si,['Producto'],No,Si,No,Si,No,Si,No,No,Si,4,Insuficientes y mal distribuidos
649345b940e849bfc45ed40a,2023-06-21 15:47:21.104,slack_user16,slack_username16,Aarón Serna-Pomares,Si,Si,['Tecnología'],Si,No,Si,Si,No,Si,No,Si,No,4,Suficientes y bien distribuidos
649345b940e849bfc45ed40c,2023-06-21 15:47:21.105,slack_user17,slack_username17,Eutropio Nogués Fuentes,Si,Si,['Finanzas'],Si,Si,Si,No,Si,Si,No,Si,No,3,Suficientes pero mal distribuidos
649345b940e849bfc45ed40e,2023-06-21 15:47:21.106,slack_user18,slack_username18,Consuela Lasa Flor,No,No,['Tecnología'],No,No,No,No,Si,No,No,"Tuve reuniones, pero, no tenía dudas por aclarar",No,4,Suficientes y bien distribuidos
649345b940e849bfc45ed410,2023-06-21 15:47:21.107,slack_user19,slack_username19,María Cantero Montalbán,No,No,['Legal'],Si,Si,No,No,No,No,Si,"Tuve reuniones, pero, no tenía dudas por aclarar",Si,2,Insuficientes y mal distribuidos
649345b940e849bfc45ed412,2023-06-21 15:47:21.107,slack_user0,slack_username0,Domingo Cámara Arroyo,No,Si,['Legal'],No,Si,Si,No,No,Si,No,"Tuve reuniones, pero, no tenía dudas por aclarar",Si,3,Suficientes pero mal distribuidos
649345b940e849bfc45ed414,2023-06-21 15:47:21.109,slack_user1,slack_username1,Ismael Viana Fuertes,No,Si,['Rercursos humanos'],No,Si,Si,No,Si,Si,Si,No tuve ninguna reunión,No tuve ninguna reunion,1,Insuficientes pero bien distribuidos
649345b940e849bfc45ed416,2023-06-21 15:47:21.110,slack_user2,slack_username2,Liliana Gabaldón,No,Si,['Otro'],No,Si,Si,Si,Si,Si,No,Si,Si,4,Suficientes y bien distribuidos
649345b940e849bfc45ed418,2023-06-21 15:47:21.111,slack_user3,slack_username3,Carlito de Antón,No,No,['Finanzas'],Si,Si,No,No,No,No,Si,No tuve ninguna reunión,No tuve ninguna reunion,3,Suficientes y bien distribuidos
649345b940e849bfc45ed41a,2023-06-21 15:47:21.111,slack_user4,slack_username4,Mamen Álvaro Velázquez,Si,Si,['Otro'],No,No,No,Si,No,Si,Si,No tuve ninguna reunión,No tuve ninguna reunion,2,Suficientes pero mal distribuidos
649345b940e849bfc45ed41c,2023-06-21 15:47:21.112,slack_user5,slack_username5,Carlos Salvà Sierra,No,No,['Rercursos humanos'],Si,Si,Si,No,No,No,No,No,No,3,Suficientes pero mal distribuidos
649345b940e849bfc45ed41e,2023-06-21 15:47:21.113,slack_user6,slack_username6,Bienvenida Gimeno Amigó,No,No,['Rercursos humanos'],Si,Si,No,Si,Si,No,Si,Si,No,3,Insuficientes pero bien distribuidos
649345b940e849bfc45ed420,2023-06-21 15:47:21.114,slack_user7,slack_username7,Carlos Segura-Peláez,Si,Si,['Tecnología'],No,Si,No,No,Si,No,Si,No tuve ninguna reunión,No tuve ninguna reunion,2,Suficientes pero mal distribuidos
649345b940e849bfc45ed422,2023-06-21 15:47:21.115,slack_user8,slack_username8,Elvira Hoyos Tamarit,Si,Si,['Producto'],No,Si,No,No,Si,No,No,"Tuve reuniones, pero, no tenía dudas por aclarar",No,3,Suficientes y bien distribuidos
649345b940e849bfc45ed424,2023-06-21 15:47:21.115,slack_user9,slack_username9,Chita Bustamante Carretero,No,Si,['Tecnología'],Si,Si,Si,No,No,Si,Si,No tuve ninguna reunión,No tuve ninguna reunion,4,Insuficientes y mal distribuidos
649345b940e849bfc45ed426,2023-06-21 15:47:21.116,slack_user10,slack_username10,Amor Sales Méndez,Si,No,['Legal'],Si,Si,No,Si,Si,No,No,Si,Si,2,Suficientes pero mal distribuidos
649345b940e849bfc45ed428,2023-06-21 15:47:21.117,slack_user11,slack_username11,Patricia Godoy Montoya,No,Si,['Producto'],No,No,Si,Si,Si,Si,Si,Si,Si,3,Suficientes y bien distribuidos
649345b940e849bfc45ed42a,2023-06-21 15:47:21.118,slack_user12,slack_username12,Eligio Ponce Belmonte,No,Si,['Data'],No,Si,Si,Si,No,Si,Si,Si,No,4,Insuficientes y mal distribuidos
649345b940e849bfc45ed42c,2023-06-21 15:47:21.119,slack_user13,slack_username13,Eli Boada-Lozano,Si,No,['Otro'],Si,No,Si,No,Si,Si,No,"Tuve reuniones, pero, no tenía dudas por aclarar",Si,4,Insuficientes pero bien distribuidos
649345b940e849bfc45ed42e,2023-06-21 15:47:21.120,slack_user14,slack_username14,Carolina de Villalba,Si,Si,['Rercursos humanos'],Si,No,Si,Si,Si,Si,Si,"Tuve reuniones, pero, no tenía dudas por aclarar",Si,3,Suficientes y bien distribuidos
649345b940e849bfc45ed430,2023-06-21 15:47:21.120,slack_user15,slack_username15,Adelardo Cortés,No,No,['Producto'],Si,Si,Si,Si,Si,No,Si,No tuve ninguna reunión,No tuve ninguna reunion,3,Suficientes y bien distribuidos
649345b940e849bfc45ed432,2023-06-21 15:47:21.121,slack_user16,slack_username16,Aarón Serna-Pomares,No,Si,['Tecnología'],Si,Si,No,No,Si,Si,Si,No,Si,2,Suficientes y bien distribuidos
649345b940e849bfc45ed434,2023-06-21 15:47:21.122,slack_user17,slack_username17,Eutropio Nogués Fuentes,Si,No,['Finanzas'],No,Si,Si,Si,No,Si,Si,No,Si,2,Suficientes pero mal distribuidos
649345b940e849bfc45ed436,2023-06-21 15:47:21.123,slack_user18,slack_username18,Consuela Lasa Flor,Si,No,['Producto'],No,Si,No,No,Si,Si,Si,No tuve ninguna reunión,No tuve ninguna reunion,4,Suficientes pero mal distribuidos
649345b940e849bfc45ed438,2023-06-21 15:47:21.124,slack_user19,slack_username19,María Cantero Montalbán,Si,No,['Tecnología'],No,No,No,No,No,No,No,No tuve ninguna reunión,No tuve ninguna reunion,4,Suficientes pero mal distribuidos
649345b940e849bfc45ed43a,2023-06-21 15:47:21.125,slack_user0,slack_username0,Domingo Cámara Arroyo,Si,No,['Otro'],No,No,No,Si,Si,Si,No,"Tuve reuniones, pero, no tenía dudas por aclarar",No,2,Insuficientes pero bien distribuidos
649345b940e849bfc45ed43c,2023-06-21 15:47:21.126,slack_user1,slack_username1,Ismael Viana Fuertes,Si,Si,['Tecnología'],No,No,Si,Si,Si,Si,No,No,No,3,Insuficientes y mal distribuidos
649345b940e849bfc45ed43e,2023-06-21 15:47:21.127,slack_user2,slack_username2,Liliana Gabaldón,Si,Si,['Tecnología'],Si,No,No,Si,Si,No,No,Si,Si,4,Insuficientes y mal distribuidos
649345b940e849bfc45ed440,2023-06-21 15:47:21.128,slack_user3,slack_username3,Carlito de Antón,No,Si,['Otro'],Si,Si,No,Si,Si,No,No,No,No,4,Insuficientes pero bien distribuidos
649345b940e849bfc45ed442,2023-06-21 15:47:21.128,slack_user4,slack_username4,Mamen Álvaro Velázquez,No,No,['Tecnología'],Si,Si,Si,No,No,No,No,No tuve ninguna reunión,No tuve ninguna reunion,4,Suficientes pero mal distribuidos
649345b940e849bfc45ed444,2023-06-21 15:47:21.129,slack_user5,slack_username5,Carlos Salvà Sierra,No,Si,['Finanzas'],No,Si,Si,Si,Si,Si,No,"Tuve reuniones, pero, no tenía dudas por aclarar",No,4,Suficientes y bien distribuidos
649345b940e849bfc45ed446,2023-06-21 15:47:21.130,slack_user6,slack_username6,Bienvenida Gimeno Amigó,Si,No,['Legal'],No,Si,No,No,No,Si,No,"Tuve reuniones, pero, no tenía dudas por aclarar",Si,5,Suficientes y bien distribuidos
649345b940e849bfc45ed448,2023-06-21 15:47:21.131,slack_user7,slack_username7,Carlos Segura-Peláez,Si,No,['Legal'],No,Si,Si,No,Si,Si,Si,No tuve ninguna reunión,No tuve ninguna reunion,2,Suficientes pero mal distribuidos
649345b940e849bfc45ed44a,2023-06-21 15:47:21.132,slack_user8,slack_username8,Elvira Hoyos Tamarit,No,No,['Otro'],No,No,No,Si,Si,Si,No,Si,No,3,Suficientes y bien distribuidos
649345b940e849bfc45ed44c,2023-06-21 15:47:21.132,slack_user9,slack_username9,Chita Bustamante Carretero,Si,No,['Data'],Si,Si,No,Si,No,No,No,Si,Si,3,Suficientes pero mal distribuidos
649345b940e849bfc45ed44e,2023-06-21 15:47:21.133,slack_user10,slack_username10,Amor Sales Méndez,Si,No,['Tecnología'],Si,No,No,Si,Si,No,No,No tuve ninguna reunión,No tuve ninguna reunion,2,Insuficientes pero bien distribuidos
649345b940e849bfc45ed450,2023-06-21 15:47:21.134,slack_user11,slack_username11,Patricia Godoy Montoya,Si,No,['Data'],No,No,No,Si,No,Si,No,No,No,2,Suficientes pero mal distribuidos
649345b940e849bfc45ed452,2023-06-21 15:47:21.135,slack_user12,slack_username12,Eligio Ponce Belmonte,No,No,['Rercursos humanos'],No,Si,Si,No,No,No,No,No tuve ninguna reunión,No tuve ninguna reunion,5,Suficientes y bien distribuidos
649345b940e849bfc45ed454,2023-06-21 15:47:21.136,slack_user13,slack_username13,Eli Boada-Lozano,No,Si,['Legal'],Si,No,No,No,No,No,Si,"Tuve reuniones, pero, no tenía dudas por aclarar",Si,5,Suficientes pero mal distribuidos
649345b940e849bfc45ed456,2023-06-21 15:47:21.137,slack_user14,slack_username14,Carolina de Villalba,Si,Si,['Otro'],No,Si,Si,No,Si,Si,No,"Tuve reuniones, pero, no tenía dudas por aclarar",Si,4,Insuficientes pero bien distribuidos
649345b940e849bfc45ed458,2023-06-21 15:47:21.137,slack_user15,slack_username15,Adelardo Cortés,No,No,['Legal'],Si,No,Si,No,No,No,No,No,Si,2,Insuficientes y mal distribuidos
649345b940e849bfc45ed45a,2023-06-21 15:47:21.138,slack_user16,slack_username16,Aarón Serna-Pomares,No,Si,['Tecnología'],No,No,Si,Si,No,No,No,No tuve ninguna reunión,No tuve ninguna reunion,5,Suficientes pero mal distribuidos
649345b940e849bfc45ed45c,2023-06-21 15:47:21.139,slack_user17,slack_username17,Eutropio Nogués Fuentes,Si,No,['Rercursos humanos'],No,Si,Si,No,Si,Si,Si,Si,Si,5,Insuficientes pero bien distribuidos
649345b940e849bfc45ed45e,2023-06-21 15:47:21.140,slack_user18,slack_username18,Consuela Lasa Flor,Si,No,['Data'],Si,No,Si,Si,No,No,Si,No tuve ninguna reunión,No tuve ninguna reunion,3,Insuficientes pero bien distribuidos
649345b940e849bfc45ed460,2023-06-21 15:47:21.141,slack_user19,slack_username19,María Cantero Montalbán,No,No,['Otro'],No,Si,No,Si,Si,Si,No,No,No,3,Suficientes y bien distribuidos
649345b940e849bfc45ed462,2023-06-21 15:47:21.142,slack_user0,slack_username0,Domingo Cámara Arroyo,No,Si,['Producto'],Si,Si,No,No,Si,No,Si,"Tuve reuniones, pero, no tenía dudas por aclarar",No,5,Insuficientes y mal distribuidos
649345b940e849bfc45ed464,2023-06-21 15:47:21.143,slack_user1,slack_username1,Ismael Viana Fuertes,No,No,['Producto'],Si,Si,No,Si,No,No,No,No tuve ninguna reunión,No tuve ninguna reunion,4,Suficientes pero mal distribuidos
649345b940e849bfc45ed466,2023-06-21 15:47:21.143,slack_user2,slack_username2,Liliana Gabaldón,Si,Si,['Otro'],No,Si,No,No,Si,No,No,"Tuve reuniones, pero, no tenía dudas por aclarar",No,4,Insuficientes pero bien distribuidos
649345b940e849bfc45ed468,2023-06-21 15:47:21.144,slack_user3,slack_username3,Carlito de Antón,Si,Si,['Legal'],No,No,Si,Si,Si,No,Si,No tuve ninguna reunión,No tuve ninguna reunion,3,Insuficientes pero bien distribuidos
649345b940e849bfc45ed46a,2023-06-21 15:47:21.145,slack_user4,slack_username4,Mamen Álvaro Velázquez,No,Si,['Finanzas'],No,No,No,No,No,Si,No,Si,Si,2,Suficientes y bien distribuidos
649345b940e849bfc45ed46c,2023-06-21 15:47:21.146,slack_user5,slack_username5,Carlos Salvà Sierra,Si,Si,['Legal'],No,No,Si,Si,Si,Si,No,Si,Si,3,Insuficientes y mal distribuidos
649345b940e849bfc45ed46e,2023-06-21 15:47:21.147,slack_user6,slack_username6,Bienvenida Gimeno Amigó,No,Si,['Tecnología'],No,No,Si,No,Si,Si,No,No,Si,3,Suficientes y bien distribuidos
649345b940e849bfc45ed470,2023-06-21 15:47:21.148,slack_user7,slack_username7,Carlos Segura-Peláez,Si,No,['Legal'],No,Si,No,Si,No,No,No,No,Si,3,Insuficientes y mal distribuidos
649345b940e849bfc45ed472,2023-06-21 15:47:21.148,slack_user8,slack_username8,Elvira Hoyos Tamarit,No,No,['Tecnología'],No,Si,Si,Si,No,Si,No,"Tuve reuniones, pero, no tenía dudas por aclarar",No,3,Insuficientes y mal distribuidos
649345b940e849bfc45ed474,2023-06-21 15:47:21.149,slack_user9,slack_username9,Chita Bustamante Carretero,Si,No,['Tecnología'],No,Si,Si,Si,Si,Si,No,No tuve ninguna reunión,No tuve ninguna reunion,4,Insuficientes pero bien distribuidos
649345b940e849bfc45ed476,2023-06-21 15:47:21.150,slack_user10,slack_username10,Amor Sales Méndez,Si,No,['Data'],Si,Si,Si,Si,Si,No,No,No tuve ninguna reunión,No tuve ninguna reunion,1,Suficientes pero mal distribuidos
649345b940e849bfc45ed478,2023-06-21 15:47:21.151,slack_user11,slack_username11,Patricia Godoy Montoya,Si,Si,['Otro'],Si,No,Si,No,Si,Si,Si,No,No,3,Insuficientes pero bien distribuidos
649345b940e849bfc45ed47a,2023-06-21 15:47:21.152,slack_user12,slack_username12,Eligio Ponce Belmonte,Si,Si,['Finanzas'],Si,No,Si,No,Si,Si,Si,No tuve ninguna reunión,No tuve ninguna reunion,2,Suficientes pero mal distribuidos
649345b940e849bfc45ed47c,2023-06-21 15:47:21.152,slack_user13,slack_username13,Eli Boada-Lozano,No,No,['Legal'],Si,No,Si,Si,No,Si,No,No tuve ninguna reunión,No tuve ninguna reunion,2,Suficientes pero mal distribuidos
649345b940e849bfc45ed47e,2023-06-21 15:47:21.153,slack_user14,slack_username14,Carolina de Villalba,No,Si,['Finanzas'],No,No,No,No,Si,Si,No,No tuve ninguna reunión,No tuve ninguna reunion,4,Insuficientes y mal distribuidos
